['bateria', 'T2', 'T1', 'A2', 'A1', 'RRpm', 'LRpm', 'ax', 'ay', 'az', 'gx', 'gy', 'gz', 'mx', 'my', 'mz']
[-15.31875, 92.51718749999999, 34.108593750000004]
[-15.31875, 92.51718749999999, 34.108593750000004]
[-12.290625, 93.055078125, 36.003515625]
[-14.9625, 93.234375, 35.831250000000004]
[-14.9625, 93.234375, 35.831250000000004]
[-14.9625, 93.234375, 35.831250000000004]
[-13.715625000000001, 94.489453125, 35.314453125]
[-13.715625000000001, 93.772265625, 35.658984375]
[-13.715625000000001, 93.772265625, 35.658984375]
[-15.31875, 93.9515625, 34.108593750000004]
[-15.31875, 93.9515625, 34.108593750000004]
[-15.31875, 93.9515625, 34.108593750000004]
[-15.31875, 93.234375, 35.1421875]
[-13.5375, 94.31015624999999, 32.04140625]
[-13.5375, 94.31015624999999, 32.04140625]
[-13.5375, 94.31015624999999, 32.04140625]
[-12.646875, 100.944140625, 10.852734375]
[-12.646875, 100.944140625, 10.852734375]
[-14.606250000000001, 101.1234375, 6.2015625000000005]
[-12.825000000000001, 102.19921875, 3.4453125]
[-12.825000000000001, 102.19921875, 3.4453125]
[-12.825000000000001, 102.19921875, 3.4453125]
[-13.18125, 93.9515625, 12.74765625]
[-13.18125, 92.87578125, 17.2265625]
[-13.18125, 92.87578125, 17.2265625]
[-12.46875, 87.13828124999999, 29.28515625]
[-12.46875, 87.13828124999999, 29.28515625]
[-12.46875, 87.13828124999999, 29.28515625]
[-15.496875000000001, 83.373046875, 36.692578125000004]
[-14.9625, 82.4765625, 35.831250000000004]
[-17.990625, 86.958984375, 23.944921875000002]
[-17.990625, 86.958984375, 23.944921875000002]
[-17.634375000000002, 86.958984375, 24.633984375]
[-19.2375, 89.6484375, 25.15078125]
[-19.2375, 89.6484375, 25.15078125]
[-14.9625, 86.42109375, 30.31875]
[-16.743750000000002, 85.34531249999999, 31.35234375]
[-16.743750000000002, 85.34531249999999, 31.35234375]
[-16.743750000000002, 85.34531249999999, 31.35234375]
[-15.675, 84.26953125, 36.86484375]
[-15.675, 84.26953125, 36.86484375]
[-15.675, 83.19375, 37.8984375]
[-16.03125, 82.4765625, 36.86484375]
[-16.03125, 82.4765625, 36.86484375]
[-16.03125, 82.4765625, 36.86484375]
[-16.03125, 84.26953125, 37.8984375]
[-14.9625, 84.628125, 36.5203125]
[-14.9625, 84.628125, 36.5203125]
[-16.209375, 83.373046875, 35.314453125]
[-16.209375, 83.373046875, 35.314453125]
[-17.278125, 84.090234375, 37.037109375]
[-17.278125, 84.090234375, 37.037109375]
[-16.565625, 85.524609375, 36.348046875]
[-16.03125, 83.55234374999999, 34.79765625]
[-16.03125, 83.55234374999999, 34.79765625]
[-16.03125, 83.55234374999999, 34.79765625]
[-17.45625, 84.26953125, 34.79765625]
[-17.45625, 84.26953125, 34.79765625]
[-16.03125, 86.42109375, 33.41953125]
[-15.496875000000001, 85.166015625, 34.280859375]
[-15.675, 85.34531249999999, 31.35234375]
[-15.675, 85.34531249999999, 31.35234375]
[-16.921875, 85.166015625, 32.902734375]
[-16.03125, 83.19375, 34.108593750000004]
[-16.03125, 83.19375, 34.108593750000004]
[-17.45625, 84.98671875, 32.385937500000004]
[-17.45625, 84.98671875, 32.385937500000004]
[-17.8125, 86.42109375, 31.696875000000002]
[-17.8125, 86.42109375, 31.696875000000002]
[-17.278125, 86.600390625, 28.423828125]
[-17.990625, 84.807421875, 29.801953125]
[-17.990625, 84.807421875, 29.801953125]
[-17.990625, 84.807421875, 29.801953125]
[-16.3875, 85.34531249999999, 29.974218750000002]
[-18.16875, 84.628125, 27.5625]
[-18.16875, 84.628125, 27.5625]
[-16.921875, 87.317578125, 29.457421875]
[-16.921875, 87.317578125, 29.457421875]
[-16.921875, 87.317578125, 29.457421875]
[-16.921875, 85.883203125, 33.591796875]
[-15.853125, 87.317578125, 36.003515625]
[-15.496875000000001, 84.44882812499999, 35.658984375]
[-15.496875000000001, 84.44882812499999, 35.658984375]
[-15.496875000000001, 84.44882812499999, 35.658984375]
[-15.31875, 83.19375, 36.5203125]
[-15.31875, 83.19375, 36.5203125]
[-16.565625, 84.44882812499999, 36.003515625]
[-14.071875, 84.090234375, 36.692578125000004]
[-14.071875, 84.090234375, 36.692578125000004]
[-14.071875, 84.090234375, 36.692578125000004]
[-15.853125, 86.24179687499999, 39.104296875]
[-16.921875, 84.090234375, 36.003515625]
[-16.921875, 84.090234375, 36.003515625]
[-16.3875, 85.34531249999999, 38.24296875]
[-16.3875, 85.34531249999999, 38.24296875]
[-15.496875000000001, 82.297265625, 37.037109375]
[-15.496875000000001, 82.297265625, 37.037109375]
[-15.496875000000001, 84.807421875, 36.348046875]
[-15.675, 83.19375, 36.86484375]
[-15.675, 83.19375, 36.86484375]
[-15.496875000000001, 84.807421875, 36.692578125000004]
[-16.209375, 81.938671875, 38.415234375000004]
[-16.209375, 81.938671875, 38.415234375000004]
[-14.784375, 84.807421875, 36.692578125000004]
[-15.496875000000001, 84.090234375, 36.348046875]
[-14.9625, 85.34531249999999, 36.5203125]
[-14.9625, 85.34531249999999, 36.5203125]
[-14.606250000000001, 84.98671875, 37.209375]
[-15.675, 84.628125, 36.5203125]
[-15.675, 84.628125, 36.5203125]
[-15.675, 84.628125, 36.5203125]
[-15.31875, 84.628125, 38.24296875]
[-16.743750000000002, 83.55234374999999, 37.8984375]
[-16.743750000000002, 83.55234374999999, 37.8984375]
[-15.31875, 85.70390625, 36.86484375]
[-15.31875, 85.70390625, 36.86484375]
[-15.31875, 85.70390625, 36.86484375]
[-14.25, 85.70390625, 35.48671875]
[-16.565625, 85.166015625, 37.726171875]
[-15.31875, 85.34531249999999, 36.5203125]
[-15.31875, 85.34531249999999, 36.5203125]
[-15.31875, 85.34531249999999, 36.5203125]
[-13.715625000000001, 84.807421875, 37.037109375]
[-13.715625000000001, 84.807421875, 37.037109375]
[-15.31875, 84.628125, 36.5203125]
[-15.140625, 84.44882812499999, 37.037109375]
[-15.140625, 84.44882812499999, 37.037109375]
[-15.140625, 84.44882812499999, 37.037109375]
[-14.9625, 84.26953125, 36.17578125]
[-15.675, 83.9109375, 37.8984375]
[-15.675, 83.9109375, 37.8984375]
[-16.03125, 84.98671875, 38.24296875]
[-16.03125, 84.98671875, 38.24296875]
[-16.03125, 84.98671875, 38.24296875]
[-14.606250000000001, 85.34531249999999, 37.553906250000004]
[-14.428125, 85.883203125, 37.037109375]
[-14.428125, 83.731640625, 37.381640625]
[-14.428125, 83.731640625, 37.381640625]
[-14.428125, 83.731640625, 37.381640625]
[-15.496875000000001, 82.297265625, 35.658984375]
[-15.496875000000001, 82.297265625, 35.658984375]
[-14.606250000000001, 84.26953125, 36.5203125]
[-15.853125, 84.090234375, 38.415234375000004]
[-14.9625, 84.26953125, 36.86484375]
[-14.9625, 84.26953125, 36.86484375]
[-15.853125, 84.44882812499999, 38.070703125]
[-16.03125, 83.9109375, 37.8984375]
[-16.03125, 83.9109375, 37.8984375]
[-15.675, 83.9109375, 37.8984375]
[-14.606250000000001, 83.9109375, 35.48671875]
[-16.03125, 82.83515625, 37.8984375]
[-16.03125, 82.83515625, 37.8984375]
[-16.209375, 84.807421875, 37.381640625]
[-16.03125, 84.98671875, 36.86484375]
[-16.03125, 84.98671875, 36.86484375]
[-15.31875, 84.628125, 35.831250000000004]
[-15.140625, 83.731640625, 37.037109375]
[-15.140625, 83.731640625, 37.037109375]
[-14.784375, 84.807421875, 38.415234375000004]
[-16.209375, 84.44882812499999, 37.381640625]
[-16.03125, 83.9109375, 36.86484375]
[-16.03125, 83.9109375, 36.86484375]
[-16.03125, 83.9109375, 36.86484375]
[-16.3875, 84.26953125, 37.209375]
[-16.3875, 84.26953125, 37.209375]
[-16.3875, 84.26953125, 38.5875]
[-16.921875, 83.731640625, 35.658984375]
[-16.921875, 83.731640625, 35.658984375]
[-16.921875, 83.731640625, 35.658984375]
[-14.9625, 84.628125, 36.17578125]
[-15.31875, 84.628125, 37.209375]
[-15.31875, 84.628125, 37.209375]
[-16.565625, 86.958984375, 35.658984375]
[-16.565625, 86.958984375, 35.658984375]
[-15.140625, 84.44882812499999, 37.726171875]
[-15.140625, 84.44882812499999, 37.726171875]
[-15.140625, 85.883203125, 35.314453125]
[-16.3875, 83.9109375, 34.79765625]
[-16.3875, 83.9109375, 34.79765625]
[-15.675, 84.26953125, 36.5203125]
[-17.278125, 86.24179687499999, 35.658984375]
[-16.743750000000002, 85.34531249999999, 35.1421875]
[-16.743750000000002, 85.34531249999999, 35.1421875]
[-16.565625, 83.014453125, 32.558203125]
[-17.45625, 83.9109375, 33.41953125]
[-17.45625, 83.9109375, 33.41953125]
[-16.03125, 85.70390625, 33.41953125]
[-17.45625, 85.34531249999999, 33.075]
[-17.45625, 85.34531249999999, 33.075]
[-17.45625, 85.34531249999999, 33.075]
[-18.346875, 85.166015625, 34.280859375]
[-15.675, 84.26953125, 32.73046875]
[-15.675, 84.26953125, 32.73046875]
[-18.525000000000002, 85.34531249999999, 33.7640625]
[-18.525000000000002, 85.34531249999999, 33.7640625]
[-15.853125, 85.524609375, 34.625390625]
[-15.853125, 85.524609375, 34.625390625]
[-17.1, 84.98671875, 33.41953125]
[-17.1, 84.98671875, 33.41953125]
[-17.1, 84.98671875, 33.41953125]
[-17.278125, 84.090234375, 34.625390625]
[-15.853125, 85.166015625, 32.902734375]
[-15.853125, 85.166015625, 32.902734375]
[-17.1, 85.70390625, 34.79765625]
[-17.1, 85.70390625, 34.79765625]
[-17.1, 85.70390625, 34.79765625]
[-15.140625, 85.883203125, 35.658984375]
[-16.743750000000002, 84.98671875, 34.453125]
[-16.565625, 83.014453125, 34.280859375]
[-16.565625, 83.014453125, 34.280859375]
[-16.565625, 83.014453125, 34.280859375]
[-16.565625, 86.600390625, 34.969921875000004]
[-16.565625, 86.600390625, 34.969921875000004]
[-16.565625, 85.883203125, 32.902734375]
[-15.496875000000001, 85.524609375, 33.247265625000004]
[-15.496875000000001, 85.524609375, 33.247265625000004]
[-15.496875000000001, 85.524609375, 33.247265625000004]
[-15.140625, 85.524609375, 33.591796875]
[-16.921875, 86.600390625, 33.591796875]
[-16.921875, 86.600390625, 33.591796875]
[-15.496875000000001, 86.600390625, 33.591796875]
[-14.9625, 84.98671875, 32.385937500000004]
[-17.8125, 85.70390625, 34.453125]
[-17.8125, 85.70390625, 34.453125]
[-16.3875, 85.34531249999999, 32.385937500000004]
[-14.9625, 84.628125, 33.41953125]
[-14.9625, 84.628125, 33.41953125]
[-15.31875, 84.628125, 32.385937500000004]
[-16.921875, 85.166015625, 33.247265625000004]
[-15.853125, 84.090234375, 33.591796875]
[-15.853125, 84.090234375, 33.591796875]
[-15.853125, 84.090234375, 33.591796875]
[-15.496875000000001, 84.44882812499999, 36.003515625]
[-15.496875000000001, 84.44882812499999, 36.003515625]
[-13.89375, 84.628125, 36.86484375]
[-15.496875000000001, 84.44882812499999, 36.003515625]
[-16.03125, 86.0625, 35.48671875]
[-16.03125, 86.0625, 35.48671875]
[-16.03125, 85.70390625, 35.48671875]
[-15.675, 84.628125, 35.48671875]
[-15.675, 84.628125, 35.48671875]
[-15.140625, 85.166015625, 36.692578125000004]
[-15.140625, 85.166015625, 36.692578125000004]
[-15.853125, 85.883203125, 36.003515625]
[-15.853125, 85.883203125, 36.003515625]
[-14.784375, 85.883203125, 34.625390625]
[-14.428125, 84.44882812499999, 37.037109375]
[-14.428125, 84.44882812499999, 37.037109375]
[-15.140625, 85.166015625, 35.658984375]
[-14.784375, 85.166015625, 35.658984375]
[-14.784375, 85.166015625, 35.658984375]
[-14.606250000000001, 83.55234374999999, 37.209375]
[-16.209375, 84.44882812499999, 36.692578125000004]
[-16.209375, 84.44882812499999, 36.692578125000004]
[-16.209375, 84.44882812499999, 36.692578125000004]
[-14.25, 85.34531249999999, 36.5203125]
[-14.428125, 84.44882812499999, 37.726171875]
[-14.428125, 84.44882812499999, 37.726171875]
[-14.25, 84.98671875, 37.209375]
[-14.25, 84.98671875, 37.209375]
[-14.9625, 83.55234374999999, 36.5203125]
[-14.9625, 83.55234374999999, 36.5203125]
[-16.209375, 85.524609375, 37.381640625]
[-14.25, 83.55234374999999, 35.48671875]
[-14.25, 83.55234374999999, 35.48671875]
[-14.25, 83.55234374999999, 35.48671875]
[-14.9625, 84.628125, 36.86484375]
[-14.9625, 84.628125, 36.86484375]
[-14.25, 85.70390625, 36.5203125]
[-15.675, 85.34531249999999, 34.453125]
[-15.675, 85.34531249999999, 34.453125]
[-15.675, 85.34531249999999, 34.453125]
[-15.31875, 82.83515625, 38.24296875]
[-15.31875, 82.83515625, 37.209375]
[-15.31875, 82.83515625, 37.209375]
[-15.140625, 83.731640625, 34.969921875000004]
[-16.209375, 86.600390625, 31.524609375]
[-17.45625, 86.42109375, 33.41953125]
[-17.45625, 86.42109375, 33.41953125]
[-16.209375, 85.883203125, 32.213671875]
[-17.278125, 84.44882812499999, 36.003515625]
[-17.278125, 84.44882812499999, 36.003515625]
[-16.209375, 84.44882812499999, 37.381640625]
[-16.209375, 85.166015625, 37.381640625]
[-15.31875, 84.98671875, 34.79765625]
[-15.31875, 84.98671875, 34.79765625]
[-15.31875, 84.98671875, 34.79765625]
[-16.03125, 84.628125, 34.453125]
[-16.03125, 84.628125, 34.453125]
[-15.853125, 85.166015625, 34.625390625]
[-16.209375, 86.600390625, 33.247265625000004]
[-16.209375, 86.600390625, 33.247265625000004]
[-16.209375, 86.600390625, 33.247265625000004]
[-14.25, 87.496875, 30.31875]
[-13.18125, 88.57265625, 28.940625]
[-13.18125, 88.57265625, 28.940625]
[-14.428125, 85.883203125, 27.390234375000002]
[-15.496875000000001, 88.751953125, 22.222265625000002]
[-15.496875000000001, 88.751953125, 22.222265625000002]
[-16.209375, 88.03476562499999, 22.222265625000002]
[-14.784375, 89.110546875, 23.944921875000002]
[-15.675, 90.365625, 21.360937500000002]
[-15.675, 90.365625, 21.360937500000002]
[-14.606250000000001, 90.365625, 21.360937500000002]
[-15.140625, 89.82773437499999, 18.432421875]
[-15.140625, 89.82773437499999, 18.432421875]
[-13.715625000000001, 90.903515625, 17.743359375]
[-13.89375, 89.28984375, 19.29375]
[-13.89375, 89.28984375, 19.29375]
[-13.89375, 89.28984375, 19.29375]
[-14.428125, 91.62070312499999, 15.676171875]
[-15.496875000000001, 90.903515625, 14.298046875]
[-15.496875000000001, 90.903515625, 14.298046875]
[-15.496875000000001, 89.469140625, 14.987109375000001]
[-15.496875000000001, 89.469140625, 14.987109375000001]
[-15.496875000000001, 89.469140625, 14.987109375000001]
[-14.25, 87.85546875, 16.5375]
[-12.46875, 87.496875, 14.4703125]
[-13.5375, 86.7796875, 15.159375]
[-12.646875, 85.166015625, 16.020703125]
[-12.646875, 83.731640625, 16.020703125]
[-12.646875, 83.731640625, 16.020703125]
[-13.5375, 83.9109375, 18.26015625]
[-13.003125, 84.44882812499999, 18.432421875]
[-13.003125, 84.44882812499999, 18.432421875]
[-11.4, 84.98671875, 16.5375]
[-10.865625, 83.373046875, 17.054296875000002]
[-11.4, 81.75937499999999, 14.4703125]
[-11.4, 81.75937499999999, 14.4703125]
[-11.221875, 83.731640625, 16.020703125]
[-10.6875, 82.83515625, 13.43671875]
[-10.6875, 82.83515625, 13.43671875]
[-10.865625, 82.297265625, 15.331640625]
[-9.975, 81.75937499999999, 11.36953125]
[-6.05625, 82.83515625, 10.680468750000001]
[-6.05625, 82.83515625, 10.680468750000001]
[-7.125, 82.11796875, 9.646875]
[-6.76875, 81.40078125, 11.7140625]
[-6.76875, 81.40078125, 11.7140625]
[-5.34375, 79.24921875, 15.159375]
[-6.76875, 78.53203125, 18.6046875]
[-6.76875, 78.53203125, 18.6046875]
[-4.096875, 74.049609375, 22.566796875]
[-5.165625, 73.332421875, 27.045703125]
[-5.165625, 71.539453125, 28.768359375]
[-5.165625, 71.539453125, 28.768359375]
[-4.9875, 71.00156249999999, 28.251562500000002]
[-5.165625, 71.180859375, 32.213671875]
[-5.165625, 71.180859375, 32.213671875]
[-4.6312500000000005, 69.5671875, 37.553906250000004]
[-3.384375, 69.029296875, 37.381640625]
[-2.85, 70.284375, 37.8984375]
[-2.85, 70.284375, 37.8984375]
[-4.6312500000000005, 69.5671875, 35.831250000000004]
[-4.6312500000000005, 69.5671875, 35.831250000000004]
[-4.6312500000000005, 69.5671875, 35.831250000000004]
[-4.9875, 68.85, 36.86484375]
[-3.2062500000000003, 71.00156249999999, 37.209375]
[-3.2062500000000003, 70.284375, 37.209375]
[-3.2062500000000003, 70.284375, 37.209375]
[-2.3156250000000003, 70.10507812499999, 36.348046875]
[-2.3156250000000003, 70.10507812499999, 36.348046875]
[-3.028125, 71.180859375, 36.692578125000004]
[-2.3156250000000003, 70.463671875, 36.348046875]
[-2.3156250000000003, 70.463671875, 36.348046875]
[-2.671875, 71.89804687499999, 35.658984375]
[-2.671875, 67.953515625, 36.348046875]
[-2.671875, 67.953515625, 36.348046875]
[-3.91875, 71.71875, 37.553906250000004]
[-3.028125, 69.746484375, 36.348046875]
[-1.6031250000000001, 68.670703125, 36.692578125000004]
[-1.6031250000000001, 68.670703125, 36.692578125000004]
[-2.1375, 68.49140625, 36.17578125]
[-2.85, 71.00156249999999, 36.17578125]
[-2.85, 71.00156249999999, 36.17578125]
[-4.275, 69.20859374999999, 36.86484375]
[-3.028125, 70.463671875, 36.692578125000004]
[-2.1375, 69.5671875, 37.209375]
[-2.1375, 69.5671875, 37.209375]
[-3.2062500000000003, 70.64296875, 35.831250000000004]
[-3.028125, 69.746484375, 37.726171875]
[-3.028125, 69.746484375, 37.726171875]
[-3.5625, 71.00156249999999, 35.831250000000004]
[-3.5625, 71.00156249999999, 35.831250000000004]
[-3.5625, 71.00156249999999, 35.831250000000004]
[-4.6312500000000005, 69.20859374999999, 36.5203125]
[-3.740625, 70.822265625, 37.037109375]
[-3.5625, 68.85, 37.209375]
[-3.5625, 68.85, 37.209375]
[-4.809375, 68.670703125, 39.793359375]
[-4.096875, 70.10507812499999, 37.037109375]
[-4.096875, 70.10507812499999, 37.037109375]
[-5.34375, 69.5671875, 37.553906250000004]
[-5.878125, 70.463671875, 38.070703125]
[-4.453125, 68.670703125, 39.104296875]
[-4.453125, 68.670703125, 39.104296875]
[-6.234375, 69.746484375, 38.415234375000004]
[-4.6312500000000005, 68.1328125, 36.86484375]
[-4.6312500000000005, 68.1328125, 36.86484375]
[-4.809375, 70.10507812499999, 37.381640625]
[-4.275, 67.77421875, 37.8984375]
[-4.275, 67.77421875, 37.8984375]
[-5.5218750000000005, 67.953515625, 37.726171875]
[-3.740625, 70.10507812499999, 38.070703125]
[-3.740625, 70.10507812499999, 38.070703125]
[-3.740625, 70.10507812499999, 38.070703125]
[-3.740625, 70.822265625, 37.726171875]
[-4.809375, 69.746484375, 38.070703125]
[-4.809375, 69.746484375, 38.070703125]
[-3.028125, 68.31210937499999, 36.348046875]
[-3.740625, 67.953515625, 37.037109375]
[-3.2062500000000003, 69.92578125, 38.24296875]
[-3.2062500000000003, 69.92578125, 38.24296875]
[-5.165625, 68.31210937499999, 37.381640625]
[-3.2062500000000003, 69.5671875, 36.5203125]
[-3.2062500000000003, 69.5671875, 36.5203125]
[-3.2062500000000003, 69.20859374999999, 37.553906250000004]
[-4.096875, 69.029296875, 37.726171875]
[-5.165625, 69.029296875, 38.070703125]
[-5.165625, 69.029296875, 38.070703125]
[-3.5625, 69.5671875, 36.86484375]
[-3.5625, 69.5671875, 36.86484375]
[-3.5625, 69.5671875, 36.86484375]
[-3.028125, 70.463671875, 38.759765625]
[-5.34375, 69.92578125, 39.276562500000004]
[-5.34375, 69.92578125, 39.276562500000004]
[-4.9875, 68.1328125, 37.209375]
[-4.9875, 68.1328125, 37.209375]
[-5.5218750000000005, 68.670703125, 37.381640625]
[-5.5218750000000005, 68.670703125, 37.381640625]
[-3.5625, 69.20859374999999, 38.5875]
[-4.809375, 69.387890625, 36.692578125000004]
[-4.809375, 69.387890625, 36.692578125000004]
[-4.809375, 70.10507812499999, 37.037109375]
[-4.453125, 69.387890625, 37.726171875]
[-5.34375, 69.5671875, 37.209375]
[-5.34375, 69.5671875, 37.209375]
[-3.384375, 67.953515625, 37.037109375]
[-3.384375, 67.953515625, 37.037109375]
[-3.384375, 67.953515625, 37.037109375]
[-4.809375, 68.670703125, 36.348046875]
[-4.453125, 68.31210937499999, 36.348046875]
[-3.740625, 68.31210937499999, 37.037109375]
[-3.740625, 68.31210937499999, 37.037109375]
[-3.5625, 70.284375, 37.553906250000004]
[-4.453125, 69.746484375, 38.070703125]
[-4.453125, 69.746484375, 38.070703125]
[-5.5218750000000005, 69.387890625, 37.037109375]
[-3.740625, 69.746484375, 37.726171875]
[-3.740625, 69.746484375, 37.726171875]
[-3.740625, 69.746484375, 37.726171875]
[-5.878125, 70.10507812499999, 38.415234375000004]
[-4.096875, 69.387890625, 36.348046875]
[-4.096875, 69.387890625, 36.348046875]
[-4.6312500000000005, 69.20859374999999, 36.17578125]
[-4.6312500000000005, 69.20859374999999, 36.17578125]
[-4.6312500000000005, 69.20859374999999, 36.17578125]
[-4.453125, 69.387890625, 36.692578125000004]
[-5.165625, 69.029296875, 38.415234375000004]
[-5.7, 70.284375, 36.86484375]
[-5.7, 70.284375, 36.86484375]
[-5.7, 70.284375, 36.86484375]
[-5.165625, 69.029296875, 37.381640625]
[-5.165625, 69.029296875, 37.381640625]
[-4.809375, 69.029296875, 37.381640625]
[-4.6312500000000005, 69.20859374999999, 37.553906250000004]
[-4.6312500000000005, 69.20859374999999, 37.553906250000004]
[-4.6312500000000005, 69.20859374999999, 37.553906250000004]
[-4.275, 70.284375, 36.5203125]
[-6.05625, 69.20859374999999, 37.209375]
[-6.05625, 69.20859374999999, 37.209375]
[-3.91875, 69.5671875, 37.209375]
[-4.6312500000000005, 68.49140625, 36.86484375]
[-4.6312500000000005, 68.49140625, 36.86484375]
[-5.165625, 68.31210937499999, 39.448828125]
[-4.275, 69.92578125, 37.553906250000004]
[-4.275, 69.20859374999999, 36.86484375]
[-4.275, 69.20859374999999, 36.86484375]
[-4.809375, 68.670703125, 36.692578125000004]
[-4.096875, 69.029296875, 37.037109375]
[-4.096875, 69.029296875, 37.037109375]
[-4.096875, 68.670703125, 37.037109375]
[-3.740625, 69.387890625, 38.070703125]
[-4.809375, 66.877734375, 37.381640625]
[-4.809375, 66.877734375, 37.381640625]
[-4.096875, 69.387890625, 38.070703125]
[-4.453125, 67.953515625, 36.348046875]
[-4.453125, 67.953515625, 36.348046875]
[-3.5625, 68.1328125, 37.553906250000004]
[-4.9875, 69.20859374999999, 36.5203125]
[-4.453125, 69.746484375, 38.415234375000004]
[-4.453125, 69.746484375, 38.415234375000004]
[-2.85, 70.284375, 36.5203125]
[-4.275, 68.85, 37.8984375]
[-4.275, 68.85, 37.8984375]
[-5.34375, 67.77421875, 37.553906250000004]
[-5.34375, 67.77421875, 37.553906250000004]
[-5.34375, 67.77421875, 37.553906250000004]
[-4.6312500000000005, 68.49140625, 38.5875]
[-4.453125, 69.029296875, 37.037109375]
[-4.9875, 69.5671875, 38.5875]
[-4.9875, 69.5671875, 38.5875]
[-4.9875, 69.5671875, 38.5875]
[-4.6312500000000005, 69.20859374999999, 36.5203125]
[-4.6312500000000005, 69.20859374999999, 36.5203125]
[-3.2062500000000003, 69.20859374999999, 36.5203125]
[-3.384375, 69.387890625, 37.726171875]
[-3.384375, 69.387890625, 37.726171875]
[-3.384375, 69.387890625, 37.726171875]
[-5.165625, 68.670703125, 38.759765625]
[-2.85, 68.49140625, 37.209375]
[-2.85, 68.49140625, 37.209375]
[-4.275, 68.85, 35.48671875]
[-4.275, 68.85, 35.48671875]
[-5.34375, 68.49140625, 37.8984375]
[-5.34375, 68.49140625, 37.8984375]
[-4.453125, 68.31210937499999, 36.003515625]
[-4.9875, 71.36015625, 34.453125]
[-4.9875, 71.36015625, 34.453125]
[-4.9875, 71.36015625, 34.453125]
[-5.34375, 71.36015625, 33.41953125]
[-4.275, 70.64296875, 33.41953125]
[-4.275, 70.64296875, 33.41953125]
[-2.671875, 70.463671875, 30.835546875000002]
[-6.05625, 72.07734375, 27.90703125]
[-6.05625, 72.07734375, 27.90703125]
[-5.5218750000000005, 71.89804687499999, 27.390234375000002]
[-5.5218750000000005, 71.89804687499999, 26.356640625]
[-5.5218750000000005, 71.89804687499999, 26.356640625]
[-4.275, 73.153125, 24.1171875]
[-4.275, 73.153125, 24.1171875]
[-4.6312500000000005, 73.8703125, 23.77265625]
[-4.6312500000000005, 73.8703125, 23.77265625]
[-5.7, 73.153125, 22.05]
[-6.05625, 73.8703125, 21.01640625]
[-6.05625, 73.8703125, 21.01640625]
[-6.05625, 73.8703125, 21.01640625]
[-5.34375, 74.58749999999999, 20.671875]
[-5.34375, 74.58749999999999, 20.32734375]
[-5.34375, 74.58749999999999, 20.32734375]
[-6.05625, 75.3046875, 19.29375]
[-5.165625, 75.842578125, 19.121484375]
[-5.165625, 75.842578125, 19.121484375]
[-5.34375, 75.66328125, 18.94921875]
[-5.878125, 77.27695312499999, 19.121484375]
[-4.9875, 74.94609375, 21.01640625]
[-4.9875, 74.94609375, 21.01640625]
[-5.878125, 76.559765625, 19.121484375]
[-6.590625, 75.125390625, 19.466015625]
[-6.590625, 75.125390625, 19.466015625]
[-6.234375, 74.408203125, 19.121484375]
[-4.809375, 75.842578125, 19.466015625]
[-4.809375, 75.842578125, 19.466015625]
[-4.809375, 75.842578125, 19.466015625]
[-7.125, 75.66328125, 19.9828125]
[-6.234375, 76.201171875, 17.054296875000002]
[-6.234375, 76.201171875, 17.054296875000002]
[-7.3031250000000005, 74.766796875, 17.743359375]
[-7.3031250000000005, 74.766796875, 17.743359375]
[-7.3031250000000005, 74.766796875, 17.743359375]
[-5.165625, 76.201171875, 17.743359375]
[-5.165625, 77.27695312499999, 16.709765625]
[-7.125, 74.94609375, 17.57109375]
[-7.125, 74.94609375, 17.57109375]
[-7.3031250000000005, 76.918359375, 16.020703125]
[-7.3031250000000005, 75.125390625, 17.743359375]
[-7.3031250000000005, 75.125390625, 17.743359375]
[-6.4125000000000005, 76.7390625, 16.192968750000002]
[-6.590625, 77.994140625, 16.365234375]
[-6.590625, 77.994140625, 16.365234375]
[-6.590625, 77.994140625, 16.365234375]
[-6.4125000000000005, 78.17343749999999, 15.159375]
[-9.440625, 77.994140625, 17.054296875000002]
[-9.440625, 77.994140625, 17.054296875000002]
[-7.48125, 77.81484375, 14.81484375]
[-7.48125, 77.81484375, 14.81484375]
[-7.48125, 77.81484375, 14.81484375]
[-8.90625, 78.53203125, 19.29375]
[-9.440625, 78.711328125, 16.020703125]
[-9.61875, 79.96640624999999, 13.78125]
[-9.61875, 79.96640624999999, 13.78125]
[-9.61875, 79.96640624999999, 13.78125]
[-9.262500000000001, 80.68359375, 13.78125]
[-9.262500000000001, 80.68359375, 13.78125]
[-9.440625, 79.428515625, 11.886328125]
[-10.6875, 81.0421875, 13.43671875]
[-10.6875, 81.0421875, 13.43671875]
[-10.6875, 81.0421875, 13.43671875]
[-10.509375, 82.297265625, 13.608984375]
[-11.934375000000001, 84.44882812499999, 12.919921875]
[-11.934375000000001, 84.44882812499999, 12.919921875]
[-13.715625000000001, 84.090234375, 12.919921875]
[-13.715625000000001, 84.090234375, 12.919921875]
[-14.071875, 87.317578125, 13.953515625]
[-14.071875, 87.317578125, 13.953515625]
[-14.784375, 87.317578125, 11.197265625]
[-14.9625, 87.85546875, 9.646875]
[-14.9625, 87.85546875, 9.646875]
[-14.9625, 87.496875, 11.025]
[-15.853125, 90.544921875, 9.474609375]
[-15.31875, 89.28984375, 10.680468750000001]
[-15.31875, 89.28984375, 10.680468750000001]
[-14.784375, 89.469140625, 11.197265625]
